from_node_id,to_node_id,distance_km,travel_time_min
98,130,23.972,55.14
98,131,4.059,8.12
98,132,24.957,57.4
98,133,22.913,59.57
98,134,0.769,1.77
98,135,7.986,18.37
98,136,23.272,60.51
98,137,23.491,61.08
98,138,17.024,44.26
98,139,21.187,42.37
98,140,6.283,12.57
98,141,21.757,50.04
98,142,23.175,60.26
98,143,3.324,6.65
98,144,7.139,16.42
98,145,16.667,38.33
98,146,3.587,7.17
98,147,4.598,10.57
98,148,23.52,61.15
98,149,14.177,32.61
98,150,4.755,9.51
98,151,1.596,3.19
98,152,14.105,36.67
98,153,14.906,34.28
98,154,18.832,48.96
98,155,6.775,17.62
98,156,5.935,15.43
98,157,18.234,36.47
98,158,16.495,32.99
98,159,20.135,52.35
98,160,17.382,34.76
98,161,18.722,43.06
98,162,17.611,40.5
98,163,16.18,42.07
98,164,15.163,39.42
98,165,2.707,7.04
98,166,15.772,31.54
98,167,16.765,43.59
98,168,18.22,41.91
98,169,8.862,23.04
98,170,5.314,13.82
98,171,20.769,47.77
98,172,21.917,56.99
98,173,19.758,51.37
98,174,19.446,44.73
98,175,1.684,3.37
98,176,17.388,45.21
98,177,18.145,47.18
98,178,4.993,9.99
98,179,20.977,41.95
98,180,21.359,42.72
98,181,13.981,32.16
98,182,20.534,41.07
98,183,5.9,15.34
98,184,13.703,31.52
98,185,20.743,47.71
98,186,23.76,61.77
98,187,15.098,34.73
98,188,19.908,51.76
98,189,22.969,52.83
98,190,18.372,42.26
98,191,18.008,41.42
98,192,14.042,32.3
98,193,14.299,32.89
98,194,22.182,44.36
98,195,6.869,13.74
98,196,17.776,40.89
98,197,25.047,65.12
98,198,11.921,30.99
98,199,21.191,48.74
98,200,24.935,49.87
99,0,5.884,15.3
99,1,15.088,34.7
99,2,6.244,16.23
99,3,12.609,29.0
99,4,10.97,25.23
99,5,7.795,20.27
99,6,6.102,17.69
99,7,4.599,11.96
99,8,12.637,29.07
99,9,6.037,17.51
99,10,14.068,36.58
99,11,4.604,13.35
99,12,13.952,36.27
99,13,4.837,11.12
99,14,7.569,19.68
99,15,14.432,41.85
99,16,17.27,39.72
99,17,6.387,14.69
99,18,8.138,21.16
99,19,11.582,26.64
99,20,16.833,38.71
99,21,6.692,19.41
99,22,11.513,26.48
99,23,11.615,30.2
99,24,10.312,29.91
99,25,14.411,41.79
99,26,14.393,37.42
99,27,16.758,43.57
99,28,15.5,44.95
99,29,15.476,44.88
99,30,8.245,21.44
99,31,5.725,14.88
99,32,2.921,7.59
99,33,2.365,5.44
99,34,6.363,14.63
99,35,11.728,26.98
99,36,8.128,18.69
99,37,12.265,35.57
99,38,12.055,34.96
99,39,7.791,20.26
99,40,6.092,17.67
99,41,9.381,24.39
99,42,7.683,19.97
99,43,6.425,18.63
99,44,10.408,30.18
99,45,2.747,7.14
99,46,9.217,26.73
99,47,8.09,18.61
99,48,10.526,30.52
99,49,1.044,2.71
99,50,13.739,31.6
99,51,8.28,19.04
99,52,14.925,43.28
99,53,2.954,7.68
99,54,16.413,47.6
99,55,8.282,21.53
99,56,13.621,31.33
99,57,9.503,27.56
99,58,11.854,27.26
99,59,12.025,34.87
99,60,9.425,27.33
99,61,18.85,43.35
99,62,10.901,31.61
99,63,11.23,25.83
99,64,11.337,26.07
99,65,15.782,41.03
99,66,17.577,45.7
99,67,8.135,23.59
99,68,11.965,31.11
99,69,9.36,21.53
99,70,10.163,26.42
99,71,2.839,6.53
99,72,8.828,22.95
99,73,10.096,29.28
99,74,13.541,39.27
99,75,9.923,28.78
99,76,1.602,4.17
99,77,18.647,48.48
99,78,13.315,30.62
99,79,8.21,18.88
99,80,13.771,35.8
99,81,9.321,24.24
99,82,6.511,14.98
99,83,13.515,31.08
99,84,18.566,53.84
99,85,12.032,31.28
99,86,5.748,14.95
99,87,6.719,15.45
99,88,5.319,13.83
99,89,8.446,19.43
99,90,12.273,31.91
99,91,7.679,19.96
99,92,5.344,13.89
99,93,11.888,34.48
99,94,4.725,10.87
99,95,3.189,9.25
99,96,5.237,13.62
99,97,7.417,17.06
99,98,11.954,27.49
99,100,4.571,11.88
99,101,6.08,15.81
99,102,11.377,29.58
99,103,14.786,42.88
99,104,10.872,28.27
99,105,15.668,45.44
99,106,2.325,5.35
99,107,8.967,20.62
99,108,14.487,37.67
99,109,10.332,23.76
99,110,3.534,9.19
99,111,15.527,40.37
99,112,0.915,2.1
99,113,9.729,28.22
99,114,10.733,24.69
99,115,3.506,8.06
99,116,12.484,36.2
99,117,7.822,20.34
99,118,11.788,27.11
99,119,5.259,13.67
99,120,6.887,15.84
99,121,1.53,3.98
99,122,8.579,24.88
99,123,4.934,14.31
99,124,9.956,28.87
99,125,18.528,42.61
99,126,7.857,22.79
99,127,8.665,25.13
99,128,2.298,6.66
99,129,12.603,28.99
99,130,13.78,35.83
99,131,9.946,22.88
99,132,15.261,39.68
99,133,13.138,38.1
99,134,12.398,32.23
99,135,6.268,16.3
99,136,13.681,39.67
99,137,13.111,38.02
99,138,12.691,36.8
99,139,9.47,21.78
99,140,5.711,13.14
99,141,12.147,31.58
99,142,12.777,37.05
99,143,11.344,26.09
99,144,4.829,12.55
99,145,4.848,12.6
99,146,8.367,19.24
99,147,7.951,20.67
99,148,13.836,40.12
99,149,14.102,36.66
99,150,8.86,20.38
99,151,10.76,24.75
99,152,3.723,10.8
99,153,2.99,7.77
99,154,15.518,45.0
99,155,5.186,15.04
99,156,7.939,23.02
99,157,6.335,14.57
99,158,12.167,27.98
99,159,8.218,23.83
99,160,5.572,12.82
99,161,18.154,47.2
99,162,7.03,18.28
99,163,15.324,44.44
99,164,13.549,39.29
99,165,9.251,26.83
99,166,11.984,27.56
99,167,13.802,40.03
99,168,17.019,44.25
99,169,3.49,10.12
99,170,8.617,24.99
99,171,11.391,29.62
99,172,11.424,33.13
99,173,9.187,26.64
99,174,10.439,27.14
99,175,13.42,30.87
99,176,16.931,49.1
99,177,14.48,41.99
99,178,7.615,17.52
99,179,18.855,43.37
99,180,11.527,26.51
99,181,12.374,32.17
99,182,10.935,25.15
99,183,7.37,21.37
99,184,1.852,4.82
99,185,11.421,29.69
99,186,14.445,41.89
99,187,7.182,18.67
99,188,12.473,36.17
99,189,13.568,35.28
99,190,15.308,39.8
99,191,6.477,16.84
99,192,12.249,31.85
99,193,2.465,6.41
99,194,11.932,27.44
99,195,6.184,14.22
99,196,7.057,18.35
99,197,15.865,46.01
99,198,0.355,1.03
99,199,11.124,28.92
99,200,14.82,34.08
100,0,10.348,26.91
100,1,17.703,40.72
100,2,10.634,27.65
100,3,14.462,33.26
100,4,14.305,32.9
100,5,9.798,25.48
100,6,5.88,17.05
100,7,5.168,13.44
100,8,15.174,34.9
100,9,1.923,5.58
100,10,18.581,48.31
100,11,3.173,9.2
100,12,15.718,40.87
100,13,5.136,11.81
100,14,11.484,29.86
100,15,18.999,55.1
100,16,20.726,47.67
100,17,5.693,13.09
100,18,11.438,29.74
100,19,14.386,33.09
100,20,21.233,48.83
100,21,5.805,16.83
100,22,13.566,31.2
100,23,16.112,41.89
100,24,14.299,41.47
100,25,18.91,54.84
100,26,18.618,48.41
100,27,21.187,55.09
100,28,20.027,58.08
100,29,19.704,57.14
100,30,12.223,31.78
100,31,8.766,22.79
100,32,4.005,10.41
100,33,2.215,5.1
100,34,2.494,5.74
100,35,13.313,30.62
100,36,11.873,27.31
100,37,14.65,42.48
100,38,15.091,43.77
100,39,10.023,26.06
100,40,4.778,13.86
100,41,12.83,33.36
100,42,11.157,29.01
100,43,1.911,5.54
100,44,12.866,37.31
100,45,3.428,8.91
100,46,12.48,36.19
100,47,11.714,26.94
100,48,13.835,40.12
100,49,3.708,9.64
100,50,18.126,41.69
100,51,6.108,14.05
100,52,19.241,55.8
100,53,5.512,14.33
100,54,20.969,60.81
100,55,11.361,29.54
100,56,15.481,35.61
100,57,13.19,38.25
100,58,14.368,33.05
100,59,14.926,43.28
100,60,12.722,36.89
100,61,20.78,47.79
100,62,13.711,39.76
100,63,13.784,31.7
100,64,13.827,31.8
100,65,20.321,52.83
100,66,22.076,57.4
100,67,11.057,32.06
100,68,16.313,42.41
100,69,12.935,29.75
100,70,13.976,36.34
100,71,2.338,5.38
100,72,12.866,33.45
100,73,12.434,36.06
100,74,18.015,52.24
100,75,13.229,38.36
100,76,6.058,15.75
100,77,23.099,60.06
100,78,17.881,41.13
100,79,11.065,25.45
100,80,17.852,46.42
100,81,6.078,15.8
100,82,10.366,23.84
100,83,18.019,41.44
100,84,23.118,67.04
100,85,16.464,42.81
100,86,8.544,22.21
100,87,3.728,8.57
100,88,6.061,15.76
100,89,12.736,29.29
100,90,15.26,39.67
100,91,11.341,29.49
100,92,1.201,3.12
100,93,16.301,47.27
100,94,7.855,18.07
100,95,5.45,15.81
100,96,7.833,20.36
100,97,11.178,25.71
100,98,14.386,33.09
100,99,4.571,11.88
100,101,8.788,22.85
100,102,14.238,37.02
100,103,19.343,56.1
100,104,14.269,37.1
100,105,20.238,58.69
100,106,2.279,5.24
100,107,11.685,26.87
100,108,18.972,49.33
100,109,13.503,31.06
100,110,3.789,9.85
100,111,19.996,51.99
100,112,4.385,10.08
100,113,12.924,37.48
100,114,14.028,32.26
100,115,3.083,7.09
100,116,16.765,48.62
100,117,11.204,29.13
100,118,14.255,32.79
100,119,4.929,12.82
100,120,5.782,13.3
100,121,3.741,9.73
100,122,11.812,34.26
100,123,9.072,26.31
100,124,13.82,40.08
100,125,23.062,53.04
100,126,12.129,35.17
100,127,12.573,36.46
100,128,4.514,13.09
100,129,14.515,33.38
100,130,15.9,41.34
100,131,13.436,30.9
100,132,17.628,45.83
100,133,15.622,45.31
100,134,14.627,38.03
100,135,10.504,27.31
100,136,16.239,47.09
100,137,15.134,43.89
100,138,17.045,49.43
100,139,7.375,16.96
100,140,8.361,19.23
100,141,14.833,38.57
100,142,14.814,42.96
100,143,14.677,33.76
100,144,7.697,20.01
100,145,4.041,10.51
100,146,11.016,25.34
100,147,11.289,29.35
100,148,16.32,47.33
100,149,18.671,48.55
100,150,12.455,28.65
100,151,13.557,31.18
100,152,0.922,2.67
100,153,3.844,10.0
100,154,19.899,57.71
100,155,8.047,23.34
100,156,11.784,34.17
100,157,5.459,12.56
100,158,16.545,38.05
100,159,8.212,23.82
100,160,6.73,15.48
100,161,22.698,59.01
100,162,3.227,8.39
100,163,19.883,57.66
100,164,18.102,52.5
100,165,11.875,34.44
100,166,16.431,37.79
100,167,18.268,52.98
100,168,21.546,56.02
100,169,7.505,21.76
100,170,9.737,28.24
100,171,14.297,37.17
100,172,13.518,39.2
100,173,5.383,15.61
100,174,13.653,35.5
100,175,15.555,35.78
100,176,21.489,62.32
100,177,18.853,54.67
100,178,11.041,25.39
100,179,23.286,53.56
100,180,14.131,32.5
100,181,16.939,44.04
100,182,13.757,31.64
100,183,11.125,32.26
100,184,3.547,9.22
100,185,14.356,37.33
100,186,17.114,49.63
100,187,2.874,7.47
100,188,16.144,46.82
100,189,16.254,42.26
100,190,19.724,51.28
100,191,4.258,11.07
100,192,16.81,43.71
100,193,5.055,13.14
100,194,14.178,32.61
100,195,10.067,23.15
100,196,3.408,8.86
100,197,18.51,53.68
100,198,4.912,14.24
100,199,13.603,35.37
100,200,16.916,38.91
101,0,8.168,21.24
101,1,19.655,45.21
101,2,5.05,13.13
101,3,17.927,41.23
101,4,14.993,34.48
101,5,2.012,5.23
101,6,12.172,35.3
101,7,10.679,27.77
101,8,6.603,15.19
101,9,10.699,31.03
101,10,12.123,31.52
101,11,10.347,30.01
101,12,19.264,50.09
101,13,10.912,25.1
101,14,3.866,10.05
101,15,13.828,40.1
101,16,20.609,47.4
101,17,12.422,28.57
101,18,2.806,7.29
101,19,16.19,37.24
101,20,17.626,40.54
101,21,12.712,36.87
101,22,16.76,38.55
101,23,12.309,32.0
101,24,6.333,18.37
101,25,14.763,42.81
101,26,16.128,41.93
101,27,17.398,45.23
101,28,15.493,44.93
101,29,17.107,49.61
101,30,4.568,11.88
101,31,0.702,1.83
101,32,8.972,23.33
101,33,7.134,16.41
101,34,11.227,25.82
101,35,17.246,39.67
101,36,3.791,8.72
101,37,17.213,49.92
101,38,16.362,47.45
101,39,1.815,4.72
101,40,6.047,17.53
101,41,4.225,10.98
101,42,2.766,7.19
101,43,10.566,30.64
101,44,15.432,44.75
101,45,8.698,22.61
101,46,3.761,10.91
101,47,3.45,7.94
101,48,5.1,14.79
101,49,5.989,15.57
101,50,14.867,34.19
101,51,14.075,32.37
101,52,16.267,47.18
101,53,8.887,23.11
101,54,15.939,46.22
101,55,2.597,6.75
101,56,18.886,43.44
101,57,4.827,14.0
101,58,16.718,38.45
101,59,16.493,47.83
101,60,4.013,11.64
101,61,23.872,54.91
101,62,15.561,45.13
101,63,16.105,37.04
101,64,5.28,12.14
101,65,13.99,36.38
101,66,17.677,45.96
101,67,12.981,37.65
101,68,13.482,35.05
101,69,4.453,10.24
101,70,5.726,14.89
101,71,8.347,19.2
101,72,5.229,13.59
101,73,15.238,44.19
101,74,14.175,41.11
101,75,4.507,13.07
101,76,5.06,13.16
101,77,19.02,49.45
101,78,12.271,28.22
101,79,2.282,5.25
101,80,16.023,41.66
101,81,14.688,38.19
101,82,3.022,6.95
101,83,13.92,32.02
101,84,18.019,52.25
101,85,13.116,34.1
101,86,0.344,0.89
101,87,12.115,27.86
101,88,11.385,29.6
101,89,5.932,13.64
101,90,16.621,43.22
101,91,3.221,8.37
101,92,9.952,25.88
101,93,13.102,37.99
101,94,1.431,3.29
101,95,3.385,9.82
101,96,0.957,2.49
101,97,3.298,7.59
101,98,5.889,13.55
101,99,6.08,15.81
101,100,8.788,22.85
101,102,15.941,41.45
101,103,14.426,41.84
101,104,5.567,14.47
101,105,14.887,43.17
101,106,6.999,16.1
101,107,13.903,31.98
101,108,14.945,38.86
101,109,4.728,10.87
101,110,9.53,24.78
101,111,16.004,41.61
101,112,6.994,16.09
101,113,4.163,12.07
101,114,5.283,12.15
101,115,9.337,21.47
101,116,14.22,41.24
101,117,2.684,6.98
101,118,16.697,38.4
101,119,11.297,29.37
101,120,12.88,29.62
101,121,7.528,19.57
101,122,3.104,9.0
101,123,3.473,10.07
101,124,5.672,16.45
101,125,18.228,41.93
101,126,5.419,15.72
101,127,4.684,13.58
101,128,8.373,24.28
101,129,17.883,41.13
101,130,18.853,49.02
101,131,4.833,11.12
101,132,20.055,52.14
101,133,17.943,52.04
101,134,6.318,16.43
101,135,4.296,11.17
101,136,18.383,53.31
101,137,18.29,53.04
101,138,14.092,40.87
101,139,15.324,35.24
101,140,0.427,0.98
101,141,16.828,43.75
101,142,17.962,52.09
101,143,5.936,13.65
101,144,1.252,3.26
101,145,10.781,28.03
101,146,2.319,5.33
101,147,2.708,7.04
101,148,18.599,53.94
101,149,13.12,34.11
101,150,4.044,9.3
101,151,4.821,11.09
101,152,8.382,24.31
101,153,9.018,23.45
101,154,16.506,47.87
101,155,0.896,2.6
101,156,3.924,11.38
101,157,12.345,28.39
101,158,13.522,31.1
101,159,14.288,41.44
101,160,11.579,26.63
101,161,17.754,46.16
101,162,11.966,31.11
101,163,14.892,43.19
101,164,13.394,38.84
101,165,3.208,9.3
101,166,12.987,29.87
101,167,14.464,41.94
101,168,16.899,43.94
101,169,3.335,9.67
101,170,3.628,10.52
101,171,15.906,41.35
101,172,16.648,48.28
101,173,14.159,41.06
101,174,14.683,38.18
101,175,7.341,16.88
101,176,16.396,47.55
101,177,15.608,45.26
101,178,2.602,5.98
101,179,19.345,44.49
101,180,16.334,37.57
101,181,12.087,31.43
101,182,15.579,35.83
101,183,3.246,9.41
101,184,7.813,20.32
101,185,15.901,41.34
101,186,18.994,55.08
101,187,10.063,26.16
101,188,15.794,45.8
101,189,18.151,47.19
101,190,16.138,41.96
101,191,12.167,31.63
101,192,12.059,31.35
101,193,8.47,22.02
101,194,17.012,39.13
101,195,2.96,6.81
101,196,12.102,31.47
101,197,20.36,59.04
101,198,6.07,17.6
101,199,16.072,41.79
101,200,19.861,45.68
102,0,8.158,21.21
102,1,3.745,8.61
102,2,12.091,31.44
102,3,3.463,7.97
102,4,1.793,4.12
102,5,17.951,46.67
102,6,9.353,27.12
102,7,9.255,24.06
102,8,21.239,48.85
102,9,14.326,41.55
102,10,14.809,38.5
102,11,11.492,33.33
102,12,4.34,11.28
102,13,9.4,21.62
102,14,14.603,37.97
102,15,12.658,36.71
102,16,6.828,15.7
102,17,9.916,22.81
102,18,16.441,42.75
102,19,0.272,0.63
102,20,11.33,26.06
102,21,10.109,29.32
102,22,2.665,6.13
102,23,9.288,24.15
102,24,15.974,46.32
102,25,10.871,31.53
102,26,8.088,21.03
102,27,11.584,30.12
102,28,12.101,35.09
102,29,8.857,25.69
102,30,14.77,38.4
102,31,15.299,39.78
102,32,10.25,26.65
102,33,12.843,29.54
102,34,14.12,32.48
102,35,4.059,9.34
102,36,15.411,35.44
102,37,1.789,5.19
102,38,1.016,2.95
102,39,17.724,46.08
102,40,17.421,50.52
102,41,16.965,44.11
102,42,15.789,41.05
102,43,15.274,44.3
102,44,1.773,5.14
102,45,10.842,28.19
102,46,17.257,50.05
102,47,15.701,36.11
102,48,18.098,52.49
102,49,12.297,31.97
102,50,9.062,20.84
102,51,12.057,27.73
102,52,9.159,26.56
102,53,8.897,23.13
102,54,13.497,39.14
102,55,16.945,44.06
102,56,3.906,8.98
102,57,16.437,47.67
102,58,1.249,2.87
102,59,0.69,2.0
102,60,17.333,50.26
102,61,8.022,18.45
102,62,0.538,1.56
102,63,1.092,2.51
102,64,20.237,46.55
102,65,15.513,40.33
102,66,13.137,34.16
102,67,3.26,9.45
102,68,7.754,20.16
102,69,16.641,38.27
102,70,16.49,42.88
102,71,11.967,27.52
102,72,14.879,38.69
102,73,2.281,6.62
102,74,9.961,28.89
102,75,17.668,51.24
102,76,11.35,29.51
102,77,13.339,34.68
102,78,12.918,29.71
102,79,17.256,39.69
102,80,6.707,17.44
102,81,14.259,37.07
102,82,14.221,32.71
102,83,10.391,23.9
102,84,15.021,43.56
102,85,8.631,22.44
102,86,15.616,40.6
102,87,13.044,30.0
102,88,8.501,22.1
102,89,13.533,31.13
102,90,1.077,2.8
102,91,15.356,39.92
102,92,14.098,36.65
102,93,8.349,24.21
102,94,14.579,33.53
102,95,14.28,41.41
102,96,15.478,40.24
102,97,14.953,34.39
102,98,20.833,47.92
102,99,11.377,29.58
102,100,14.238,37.02
102,101,15.941,41.45
102,103,12.389,35.93
102,104,18.147,47.18
102,105,13.635,39.54
102,106,12.914,29.7
102,107,2.554,5.87
102,108,10.702,27.83
102,109,18.254,41.98
102,110,10.471,27.22
102,111,11.188,29.09
102,112,10.782,24.8
102,113,17.763,51.51
102,114,18.282,42.05
102,115,11.179,25.71
102,116,7.411,21.49
102,117,16.071,41.78
102,118,1.38,3.17
102,119,9.912,25.77
102,120,10.39,23.9
102,121,10.991,28.58
102,122,16.87,48.92
102,123,12.753,36.98
102,124,16.186,46.94
102,125,14.53,33.42
102,126,13.353,38.72
102,127,15.245,44.21
102,128,9.928,28.79
102,129,3.293,7.57
102,130,3.36,8.74
102,131,17.256,39.69
102,132,4.133,10.75
102,133,2.099,6.09
102,134,21.502,55.9
102,135,12.862,33.44
102,136,2.449,7.1
102,137,3.202,9.29
102,138,8.157,23.66
102,139,12.163,27.97
102,140,15.751,36.23
102,141,0.933,2.43
102,142,3.001,8.7
102,143,18.652,42.9
102,144,14.937,38.84
102,145,10.695,27.81
102,146,17.667,40.63
102,147,16.242,42.23
102,148,2.687,7.79
102,149,13.172,34.25
102,150,16.26,37.4
102,151,19.281,44.35
102,152,13.393,38.84
102,153,10.402,27.04
102,154,10.179,29.52
102,155,15.173,44.0
102,156,15.018,43.55
102,157,10.191,23.44
102,158,8.124,18.69
102,159,8.257,23.94
102,160,7.76,17.85
102,161,14.465,37.61
102,162,14.279,37.12
102,163,12.802,37.13
102,164,11.446,33.19
102,165,18.376,53.29
102,166,8.778,20.19
102,167,10.01,29.03
102,168,13.201,34.32
102,169,12.628,36.62
102,170,19.326,56.04
102,171,0.167,0.43
102,172,2.54,7.37
102,173,15.301,44.37
102,174,1.488,3.87
102,175,22.511,51.78
102,176,13.929,40.39
102,177,9.38,27.2
102,178,15.849,36.45
102,179,13.263,30.5
102,180,0.895,2.06
102,181,11.248,29.24
102,182,0.485,1.12
102,183,14.944,43.34
102,184,11.016,28.64
102,185,0.28,0.73
102,186,3.089,8.96
102,187,17.058,44.35
102,188,3.751,10.88
102,189,2.222,5.78
102,190,10.383,27.0
102,191,12.0,31.2
102,192,11.039,28.7
102,193,9.43,24.52
102,194,2.103,4.84
102,195,13.985,32.17
102,196,14.057,36.55
102,197,4.5,13.05
102,198,11.118,32.24
102,199,1.365,3.55
102,200,4.19,9.64
103,0,9.094,26.37
103,1,14.226,36.99
103,2,9.599,27.84
103,3,15.852,41.22
103,4,10.602,27.57
103,5,15.91,46.14
103,6,17.811,57.0
103,7,16.673,48.35
103,8,15.754,40.96
103,9,20.596,65.91
103,10,3.982,11.55
103,11,18.308,58.59
103,12,16.622,48.2
103,13,16.974,44.13
103,14,10.744,31.16
103,15,0.756,2.42
103,16,11.347,29.5
103,17,18.42,47.89
103,18,12.7,36.83
103,19,12.612,32.79
103,20,4.026,10.47
103,21,18.749,60.0
103,22,14.958,38.89
103,23,3.555,10.31
103,24,9.571,30.63
103,25,1.71,5.47
103,26,5.222,15.14
103,27,3.617,10.49
103,28,1.261,4.04
103,29,5.362,17.16
103,30,10.223,29.65
103,31,13.791,39.99
103,32,16.238,47.09
103,33,17.15,44.59
103,34,20.774,54.01
103,35,16.292,42.36
103,36,11.194,29.1
103,37,14.139,45.25
103,38,11.808,37.79
103,39,15.435,44.76
103,40,19.532,62.5
103,41,12.078,35.03
103,42,12.232,35.47
103,43,21.144,67.66
103,44,13.594,43.5
103,45,16.57,48.05
103,46,12.738,40.76
103,47,11.643,30.27
103,48,12.594,40.3
103,49,15.736,45.64
103,50,3.558,9.25
103,51,20.963,54.5
103,52,4.358,13.94
103,53,14.736,42.73
103,54,1.627,5.21
103,55,13.348,38.71
103,56,16.204,42.13
103,57,11.131,35.62
103,58,13.631,35.44
103,59,12.32,39.43
103,60,12.616,40.37
103,61,18.657,48.51
103,62,12.53,40.1
103,63,13.396,34.83
103,64,15.485,40.26
103,65,3.538,10.26
103,66,3.308,9.59
103,67,12.355,39.54
103,68,4.648,13.48
103,69,11.599,30.16
103,70,10.477,30.38
103,71,17.297,44.97
103,72,9.729,28.22
103,73,13.903,44.49
103,74,2.449,7.84
103,75,12.584,40.27
103,76,13.428,38.94
103,77,4.742,13.75
103,78,2.419,6.29
103,79,13.973,36.33
103,80,6.423,18.63
103,81,22.808,66.14
103,82,11.409,29.66
103,83,1.999,5.2
103,84,3.785,12.11
103,85,3.839,11.13
103,86,14.294,41.45
103,87,20.554,53.44
103,88,16.539,47.96
103,89,8.592,22.34
103,90,12.028,34.88
103,91,11.616,33.69
103,92,19.982,57.95
103,93,4.119,13.18
103,94,13.878,36.08
103,95,15.541,49.73
103,96,14.74,42.75
103,97,11.358,29.53
103,98,15.849,41.21
103,99,14.786,42.88
103,100,19.343,56.1
103,101,14.426,41.84
103,102,12.389,35.93
103,104,12.275,35.6
103,105,1.246,3.99
103,106,17.111,44.49
103,107,12.817,33.32
103,108,1.977,5.73
103,109,13.087,34.03
103,110,16.88,48.95
103,111,2.402,6.96
103,112,15.008,39.02
103,113,12.971,41.51
103,114,12.662,32.92
103,115,17.351,45.11
103,116,5.012,16.04
103,117,12.494,36.23
103,118,13.769,35.8
103,119,17.679,51.27
103,120,19.065,49.57
103,121,15.74,45.65
103,122,12.866,41.17
103,123,11.444,36.62
103,124,10.263,32.84
103,125,3.842,9.99
103,126,9.036,28.91
103,127,10.38,33.22
103,128,15.388,49.24
103,129,15.681,40.77
103,130,15.461,44.84
103,131,11.888,30.91
103,132,15.214,44.12
103,133,14.039,44.93
103,134,16.614,48.18
103,135,10.211,29.61
103,136,13.94,44.61
103,137,15.525,49.68
103,138,4.252,13.61
103,139,21.69,56.39
103,140,14.582,37.91
103,141,13.106,38.01
103,142,15.366,49.17
103,143,12.577,32.7
103,144,14.331,41.56
103,145,17.965,52.1
103,146,14.514,37.74
103,147,12.608,36.56
103,148,14.253,45.61
103,149,1.772,5.14
103,150,11.593,30.14
103,151,14.399,37.44
103,152,18.463,59.08
103,153,16.418,47.61
103,154,3.686,11.8
103,155,14.267,45.65
103,156,10.874,34.8
103,157,18.585,48.32
103,158,4.275,11.12
103,159,18.251,58.4
103,160,16.019,41.65
103,161,3.41,9.89
103,162,21.316,61.82
103,163,0.542,1.74
103,164,1.254,4.01
103,165,14.664,46.92
103,166,3.731,9.7
103,167,2.463,7.88
103,168,2.477,7.18
103,169,12.735,40.75
103,170,17.792,56.93
103,171,12.23,35.47
103,172,14.819,47.42
103,173,23.214,74.28
103,174,11.109,32.22
103,175,17.315,45.02
103,176,2.145,6.87
103,177,3.661,11.72
103,178,12.399,32.24
103,179,5.132,13.34
103,180,13.28,34.53
103,181,2.445,7.09
103,182,12.489,32.47
103,183,11.398,36.47
103,184,16.013,46.44
103,185,12.129,35.17
103,186,13.785,44.11
103,187,21.933,63.61
103,188,8.999,28.8
103,189,13.439,38.97
103,190,3.178,9.22
103,191,19.838,57.53
103,192,2.547,7.38
103,193,14.927,43.29
103,194,14.49,37.67
103,195,11.473,29.83
103,196,21.246,61.61
103,197,14.431,46.18
103,198,14.439,46.2
103,199,13.617,39.49
103,200,15.955,41.48
104,0,10.042,26.11
104,1,21.586,49.65
104,2,6.134,15.95
104,3,20.825,47.9
104,4,16.771,38.57
104,5,5.522,14.36
104,6,16.831,48.81
104,7,15.293,39.76
104,8,3.533,8.13
104,9,16.153,46.84
104,10,8.855,23.02
104,11,15.435,44.76
104,12,22.087,57.42
104,13,15.569,35.81
104,14,3.691,9.6
104,15,11.544,33.48
104,16,21.218,48.8
104,17,17.193,39.54
104,18,2.832,7.36
104,19,18.417,42.36
104,20,16.121,37.08
104,21,17.514,50.79
104,22,19.64,45.17
104,23,11.539,30.0
104,24,2.739,7.94
104,25,13.22,38.34
104,26,15.662,40.72
104,27,15.777,41.02
104,28,13.513,39.19
104,29,16.426,47.64
104,30,3.384,8.8
104,31,5.504,14.31
104,32,13.755,35.76
104,33,12.437,28.61
104,34,16.65,38.3
104,35,20.44,47.01
104,36,2.924,6.73
104,37,19.722,57.19
104,38,18.273,52.99
104,39,5.05,13.13
104,40,11.467,33.25
104,41,1.49,3.88
104,42,3.194,8.3
104,43,16.09,46.66
104,44,18.156,52.65
104,45,13.619,35.41
104,46,1.806,5.24
104,47,2.825,6.5
104,48,0.523,1.52
104,49,11.103,28.87
104,50,14.021,32.25
104,51,19.145,44.03
104,52,15.423,44.73
104,53,13.213,34.35
104,54,13.474,39.07
104,55,2.982,7.75
104,56,21.668,49.84
104,57,1.712,4.96
104,58,19.172,44.1
104,59,18.552,53.8
104,60,1.556,4.51
104,61,26.131,60.1
104,62,17.898,51.9
104,63,18.618,42.82
104,64,3.259,7.49
104,65,10.568,27.48
104,66,15.539,40.4
104,67,15.767,45.72
104,68,13.223,34.38
104,69,1.599,3.68
104,70,1.883,4.9
104,71,13.509,31.07
104,72,3.311,8.61
104,73,18.107,52.51
104,74,12.986,37.66
104,75,1.062,3.08
104,76,9.435,24.53
104,77,16.999,44.2
104,78,9.858,22.67
104,79,3.458,7.95
104,80,16.043,41.71
104,81,20.003,52.01
104,82,4.495,10.34
104,83,12.562,28.89
104,84,15.269,44.28
104,85,12.533,32.59
104,86,5.762,14.98
104,87,17.395,40.01
104,88,15.835,41.17
104,89,4.741,10.9
104,90,18.55,48.23
104,91,3.243,8.43
104,92,15.402,40.05
